1.0,0.0
1.1,0.08675506435475326
1.2,0.16595623285353076
1.3,0.23881424518340866
1.4,0.30627022844349583
1.5,0.36907024642854347
1.6,0.4278157399964463
1.7,0.4829986488731825
1.8,0.5350264792820744
1.9,0.5842405849569909
2.0,0.630929753571458
2.1,0.6753404748720385
2.2,0.7176848179262124
2.3,0.7581465559108881
2.4,0.7968859864249878
2.5,0.8340437671464705
2.6,0.8697439987548669
2.7,0.9040967257106172
2.8,0.9371999820149542
2.9,0.9691414778212785
3.0,1.0000000000000007
3.1,1.0298465829676318
3.2,1.0587454935679044
3.3,1.0867550643547543
3.4,1.1139284024446396
3.5,1.1403139955899662
3.6,1.165956232853533
3.7,1.1908958539288903
3.8,1.2151703385284494
3.9,1.2388142451834094
4.0,1.2618595071429173
4.1,1.2843356917305735
4.2,1.3062702284434955
4.3,1.327688610208296
4.4,1.3486145714976703
4.5,1.3690702464285442
4.6,1.3890763094823446
4.7,1.4086521010903523
4.8,1.4278157399964468
4.9,1.4465842240334612
5.0,1.4649735207179277
5.1,1.482998648873182
5.2,1.500673752326325
5.3,1.5180121665850843
5.4,1.5350264792820731
5.5,1.5517285850726805
5.6,1.5681297355864106
5.7,1.5842405849569898
5.8,1.6000712313927352
5.9,1.6156312551933294
6.0,1.6309297535714586
6.1,1.6459753725962083
6.2,1.6607763365390866
6.3,1.6753404748720377
6.4,1.6896752471393608
6.5,1.7037877659013339
6.6,1.7176848179262105
6.7,1.73137288378862
6.8,1.7448581560160972
6.9,1.7581465559108862
7.0,1.7712437491614224
7.1,1.7841551603464856
7.2,1.796885986424986
7.3,1.8094412092953398
7.4,1.821825607500346
7.5,1.8340437671464696
7.6,1.8461000920999038
7.7,1.8579988135161738
7.8,1.869743998754864
7.9,1.881339559726491
8.0,1.8927892607143713
8.1,1.9040967257106147
8.2,1.9152654453020284
8.3,1.9262987831386542
8.4,1.937199982014951
8.5,1.947972169591107
8.6,1.9586183637797532
8.7,1.9691414778212768
8.8,1.979544325069125
8.9,1.9898296235046908
9.0,1.999999999999998
9.1,2.0100579943448302
9.2,2.0200060630538004
9.3,2.0298465829676293
9.4,2.039581854661808
9.5,2.0492141056749182
9.6,2.058745493567902
9.7,2.0681781088248345
9.8,2.077513977604915
9.9,2.086755064354753
10.0,2.095903274289383
10.1,2.1049604557498514
10.2,2.1139284024446368
10.3,2.1228088555817433
10.4,2.131603505897777
10.5,2.1403139955899633
10.6,2.1489419201565405
10.7,2.157488830150806
10.8,2.1659562328535267
10.9,2.1743455938683196
11.0,2.182658338644137
11.1,2.1908958539288843
11.2,2.1990594891578676
11.3,2.207150557780465
11.4,2.215170338528446
11.5,2.223120076628813
11.6,2.231000984964191
11.7,2.238814245183407
11.8,2.246561008764781
11.9,2.254242398034603
12.0,2.261859507142913
12.1,2.269413402998891
12.2,2.276905126167665
12.3,2.2843356917305697
12.4,2.2917060901105426
12.5,2.2990172878643933
12.6,2.306270228443493
12.7,2.313465832924394
12.8,2.320605000710815
12.9,2.3276886102082917
13.0,2.3347175194727887
13.1,2.34169256683446
13.2,2.348614571497664
13.3,2.35548433411841
13.4,2.3623026373600733
13.5,2.3690702464285387
13.6,2.3757879095875514
13.7,2.382456358655197
13.8,2.3890763094823426
13.9,2.3956484624137784
14.0,2.402173502732877
14.1,2.4086521010903508
14.2,2.415084913917939
14.3,2.4214725838275433
14.4,2.427815739996442
14.5,2.434114998539202
14.6,2.440370962866793
14.7,2.446584224033457
14.8,2.4527553610718016
14.9,2.458884941316626
15.0,2.464973520717922
15.1,2.4710216441434523
15.2,2.4770298456713618
15.3,2.4829986488731786
15.4,2.488928567087633
15.5,2.494820103685556
15.6,2.5006737523263203
15.7,2.506489997206048
15.8,2.5122693132979466
15.9,2.518012166585083
16.0,2.523719014285826
16.1,2.5293903050723054
16.2,2.5350264792820694
16.3,2.5406279691232574
16.4,2.5461951988734817
16.5,2.551728585072678
16.6,2.5572285367101086
16.7,2.5626954554057786
16.8,2.5681297355864072
16.9,2.5735317646561984
17.0,2.5789019231625603
17.1,2.5842405849569876
17.2,2.58954811735121
17.3,2.5948248812688517
17.4,2.6000712313927328
17.5,2.6052875163078917
17.6,2.610474078640579
17.7,2.6156312551933247
17.8,2.6207593770761486
17.9,2.6258587698341334
18.0,2.630929753571454
18.1,2.635972643071926
18.2,2.6409877479162853
18.3,2.645975372596203
18.4,2.6509358166252577
18.5,2.6558693746468127
18.6,2.660776336539084
18.7,2.665656987517319
18.8,2.670511608233263
18.9,2.675340474872038
19.0,2.6801438592463724
19.1,2.684922028888464
19.2,2.689675247139356
19.3,2.6944037732360395
19.4,2.699107862396294
19.5,2.703787765901335
19.6,2.708443731176373
19.7,2.713076001869103
19.8,2.717684817926208
19.9,2.7222704156679445
