-1.0,-0.8414709848078937
-0.9,-0.783326909627483
-0.8,-0.7173560908995228
-0.7,-0.6442176872376911
-0.6,-0.5646424733950358
-0.5,-0.47942553860420306
-0.4,-0.3894183423086506
-0.3,-0.2955202066613397
-0.2,-0.19866933079506138
-0.1,-0.09983341664682831
0.0,-1.3877787807814457E-16
0.1,0.09983341664682803
0.2,0.1986693307950611
0.3,0.29552020666133944
0.4,0.38941834230865036
0.5,0.4794255386042029
0.6,0.5646424733950357
0.7,0.644217687237691
0.8,0.7173560908995227
0.9,0.7833269096274829
1.0,0.8414709848078936
